transaction_id,account_id,transaction_date,transaction_type,amount,currency
TXN00001664,ACCT000385,2025-07-19,Payment,1593.39,USD
TXN00001665,ACCT000348,2025-09-30,Fee,4031.39,GBP
TXN00001666,ACCT000207,2025-09-02,Transfer,4410.7,GBP
TXN00001667,ACCT000352,2025-09-20,Payment,1299.01,USD
TXN00001668,ACCT000291,2025-05-17,Payment,717.64,USD
TXN00001669,ACCT000128,2025-12-14,Fee,3538.97,GBP
TXN00001670,ACCT000094,2025-08-13,Interest,3535.4,USD
TXN00001671,ACCT000142,2025-08-08,Interest,2513.64,GBP
TXN00001672,ACCT000045,2025-06-06,Payment,1529.41,CAD
TXN00001673,ACCT000325,2025-02-10,Fee,4227.0,USD
TXN00001674,ACCT000085,2025-10-22,Payment,4724.61,USD
TXN00001675,ACCT000284,2025-09-10,Purchase,3718.33,USD
TXN00001676,ACCT000375,2025-03-11,Interest,3386.78,CAD
TXN00001677,ACCT000347,2025-09-30,Interest,2577.48,USD
TXN00001678,ACCT000098,2025-01-04,Interest,74.43,CAD
TXN00001679,ACCT000126,2025-12-05,Transfer,3749.59,GBP
TXN00001680,ACCT000230,2025-03-28,Transfer,216.57,GBP
TXN00001681,ACCT000188,2025-03-10,Payment,878.2,GBP
TXN00001682,ACCT000217,2025-09-11,Fee,4762.66,CAD
TXN00001683,ACCT000058,2025-06-23,Payment,1869.55,USD
TXN00001684,ACCT000061,2025-05-29,Transfer,4254.63,USD
TXN00001685,ACCT000110,2025-01-02,Interest,1471.26,GBP
TXN00001686,ACCT000157,2025-11-26,Interest,1091.23,GBP
TXN00001687,ACCT000317,2025-09-07,Purchase,4677.39,USD
TXN00001688,ACCT000236,2025-06-18,Fee,34.43,USD
TXN00001689,ACCT000180,2025-04-06,Fee,540.28,CAD
TXN00001690,ACCT000221,2025-09-09,Fee,49.27,USD
TXN00001691,ACCT000079,2025-07-30,Purchase,2647.84,USD
TXN00001692,ACCT000394,2025-12-03,Interest,39.52,USD
TXN00001693,ACCT000192,2025-06-03,Payment,2356.14,USD
TXN00001694,ACCT000275,2025-05-18,Interest,4461.51,USD
TXN00001695,ACCT000225,2025-03-24,Interest,3283.12,USD
TXN00001696,ACCT000003,2025-07-03,Fee,3736.72,USD
TXN00001697,ACCT000021,2025-03-10,Purchase,951.89,CAD
TXN00001698,ACCT000017,2025-03-24,Interest,3720.9,USD
TXN00001699,ACCT000137,2025-03-02,Interest,4798.7,CAD
TXN00001700,ACCT000350,2025-03-07,Interest,2752.87,USD
TXN00001701,ACCT000380,2025-07-19,Interest,2511.78,USD
TXN00001702,ACCT000011,2025-03-06,Purchase,4788.6,USD
TXN00001703,ACCT000393,2025-12-17,Fee,2502.5,USD
TXN00001704,ACCT000176,2025-08-08,Purchase,3393.16,GBP
TXN00001705,ACCT000149,2025-05-25,Purchase,2174.47,CAD
TXN00001706,ACCT000127,2025-11-13,Purchase,3805.69,USD
TXN00001707,ACCT000144,2025-02-28,Transfer,938.37,USD
TXN00001708,ACCT000220,2025-04-12,Payment,3333.32,CAD
TXN00001709,ACCT000258,2025-11-09,Purchase,3507.22,USD
TXN00001710,ACCT000303,2025-11-19,Payment,4962.8,USD
TXN00001711,ACCT000206,2025-01-20,Payment,606.7,USD
TXN00001712,ACCT000219,2025-01-10,Payment,4645.85,GBP
TXN00001713,ACCT000027,2025-07-14,Payment,459.22,CAD
TXN00001714,ACCT000325,2025-04-29,Transfer,1535.7,USD
TXN00001715,ACCT000032,2025-09-19,Fee,2133.25,CAD
TXN00001716,ACCT000138,2025-07-06,Purchase,1524.93,USD
TXN00001717,ACCT000127,2025-06-13,Fee,3559.37,USD
TXN00001718,ACCT000027,2025-12-05,Payment,209.24,USD
TXN00001719,ACCT000144,2025-11-07,Payment,1430.16,USD
TXN00001720,ACCT000252,2025-07-06,Interest,928.28,USD
TXN00001721,ACCT000343,2025-01-07,Fee,562.09,GBP
TXN00001722,ACCT000380,2025-07-05,Payment,1659.4,GBP
TXN00001723,ACCT000122,2025-11-29,Transfer,3025.55,USD
TXN00001724,ACCT000045,2025-02-24,Payment,2923.71,USD
TXN00001725,ACCT000301,2025-12-02,Transfer,606.17,USD
TXN00001726,ACCT000051,2025-02-08,Payment,3524.78,GBP
TXN00001727,ACCT000372,2025-08-31,Transfer,1717.78,USD
TXN00001728,ACCT000023,2025-03-07,Transfer,3605.24,USD
TXN00001729,ACCT000130,2025-10-14,Interest,2754.73,USD
TXN00001730,ACCT000368,2025-03-02,Fee,2245.17,CAD
TXN00001731,ACCT000269,2025-09-15,Purchase,2416.69,USD
TXN00001732,ACCT000357,2025-03-08,Payment,2997.77,USD
TXN00001733,ACCT000032,2025-12-22,Purchase,4779.24,USD
TXN00001734,ACCT000273,2025-09-20,Interest,2477.65,USD
TXN00001735,ACCT000261,2025-07-16,Payment,2191.54,GBP
TXN00001736,ACCT000140,2025-04-16,Interest,2007.24,USD
TXN00001737,ACCT000112,2025-10-31,Purchase,804.22,USD
TXN00001738,ACCT000363,2025-09-26,Transfer,2279.93,USD
TXN00001739,ACCT000152,2025-12-29,Fee,4263.11,USD
TXN00001740,ACCT000115,2025-01-24,Transfer,599.92,GBP
TXN00001741,ACCT000328,2025-03-17,Payment,1462.76,USD
TXN00001742,ACCT000027,2025-11-25,Payment,1355.82,USD
TXN00001743,ACCT000001,2025-11-29,Payment,2675.3,USD
TXN00001744,ACCT000167,2025-02-12,Transfer,4861.23,GBP
TXN00001745,ACCT000210,2025-11-10,Fee,3611.79,USD
TXN00001746,ACCT000321,2025-01-06,Fee,4926.38,USD
TXN00001747,ACCT000144,2025-04-01,Payment,3653.73,USD
TXN00001748,ACCT000399,2025-10-26,Purchase,2689.26,USD
TXN00001749,ACCT000132,2025-11-17,Interest,4728.55,GBP
TXN00001750,ACCT000227,2025-04-23,Transfer,1034.76,USD
TXN00001751,ACCT000323,2025-07-22,Fee,1023.57,USD
TXN00001752,ACCT000372,2025-08-11,Interest,1162.46,USD
TXN00001753,ACCT000048,2025-09-11,Payment,4511.33,USD
TXN00001754,ACCT000091,2025-04-07,Interest,929.21,GBP
TXN00001755,ACCT000093,2025-11-28,Interest,4717.06,USD
TXN00001756,ACCT000091,2025-07-21,Purchase,1554.25,GBP
TXN00001757,ACCT000037,2025-08-07,Payment,351.92,USD
TXN00001758,ACCT000207,2025-02-21,Interest,4546.11,GBP
TXN00001759,ACCT000007,2025-11-05,Payment,3635.19,USD
TXN00001760,ACCT000057,2025-01-07,Interest,1923.03,USD
TXN00001761,ACCT000043,2025-05-18,Payment,1245.47,USD
TXN00001762,ACCT000005,2025-02-24,Transfer,72.42,GBP
TXN00001763,ACCT000044,2025-04-14,Fee,4264.34,USD
TXN00001764,ACCT000228,2025-03-25,Interest,3799.56,USD
TXN00001765,ACCT000125,2025-01-29,Fee,2397.15,GBP
TXN00001766,ACCT000064,2025-01-11,Fee,3139.29,USD
TXN00001767,ACCT000053,2025-09-19,Purchase,2725.49,CAD
TXN00001768,ACCT000115,2025-01-13,Payment,11.05,USD
TXN00001769,ACCT000181,2025-12-02,Interest,1929.99,USD
TXN00001770,ACCT000351,2025-07-16,Payment,4608.85,USD
TXN00001771,ACCT000057,2025-04-25,Interest,851.95,USD
TXN00001772,ACCT000316,2025-06-20,Fee,1789.75,USD
TXN00001773,ACCT000044,2025-01-23,Fee,4616.98,GBP
TXN00001774,ACCT000272,2025-06-21,Payment,894.45,GBP
TXN00001775,ACCT000077,2025-12-08,Payment,3398.77,USD
TXN00001776,ACCT000179,2025-02-23,Transfer,4088.72,USD
TXN00001777,ACCT000136,2025-12-31,Interest,3310.35,USD
TXN00001778,ACCT000077,2025-12-02,Purchase,4309.26,USD
TXN00001779,ACCT000229,2025-09-02,Fee,743.16,USD
TXN00001780,ACCT000373,2025-05-23,Purchase,2891.33,USD
TXN00001781,ACCT000066,2025-04-04,Purchase,1618.65,CAD
TXN00001782,ACCT000218,2025-09-04,Fee,1599.98,CAD
TXN00001783,ACCT000171,2025-03-12,Transfer,3968.54,USD
TXN00001784,ACCT000255,2025-10-03,Interest,2096.2,GBP
TXN00001785,ACCT000118,2025-07-16,Interest,2664.71,USD
TXN00001786,ACCT000270,2025-10-23,Transfer,3576.03,USD
TXN00001787,ACCT000002,2025-04-15,Purchase,1179.79,USD
TXN00001788,ACCT000069,2025-02-26,Fee,2794.08,USD
TXN00001789,ACCT000399,2025-03-13,Fee,1807.49,USD
TXN00001790,ACCT000283,2025-08-04,Interest,724.98,USD
TXN00001791,ACCT000029,2025-03-12,Payment,4139.97,USD
TXN00001792,ACCT000014,2025-12-23,Payment,1890.42,CAD
TXN00001793,ACCT000055,2025-12-06,Fee,275.15,GBP
TXN00001794,ACCT000305,2025-03-22,Purchase,2386.75,USD
TXN00001795,ACCT000041,2025-05-06,Payment,1829.39,USD
TXN00001796,ACCT000214,2025-03-18,Purchase,2848.07,USD
TXN00001797,ACCT000384,2025-09-28,Interest,3719.07,USD
TXN00001798,ACCT000173,2025-08-16,Interest,2060.55,USD
TXN00001799,ACCT000031,2025-11-25,Fee,560.78,USD
TXN00001800,ACCT000258,2025-03-24,Transfer,3756.91,USD
TXN00001801,ACCT000349,2025-08-21,Interest,4164.24,GBP
TXN00001802,ACCT000257,2025-06-06,Fee,4596.16,USD
TXN00001803,ACCT000140,2025-02-17,Interest,4657.59,GBP
TXN00001804,ACCT000065,2025-04-19,Interest,4889.74,CAD
TXN00001805,ACCT000201,2025-04-05,Transfer,284.7,GBP
TXN00001806,ACCT000355,2025-08-28,Transfer,4209.36,CAD
TXN00001807,ACCT000208,2025-07-14,Fee,3265.24,USD
TXN00001808,ACCT000332,2025-08-06,Purchase,4017.68,USD
TXN00001809,ACCT000040,2025-07-05,Fee,546.46,GBP
TXN00001810,ACCT000145,2025-03-25,Fee,145.1,GBP
TXN00001811,ACCT000306,2025-01-06,Purchase,331.27,USD
TXN00001812,ACCT000327,2025-01-17,Payment,2760.7,USD
TXN00001813,ACCT000292,2025-10-17,Fee,429.77,USD
TXN00001814,ACCT000248,2025-01-24,Transfer,4932.54,USD
TXN00001815,ACCT000159,2025-01-05,Fee,470.59,USD
TXN00001816,ACCT000257,2025-04-10,Fee,4793.9,USD
TXN00001817,ACCT000067,2025-12-26,Interest,3629.81,USD
TXN00001818,ACCT000380,2025-09-15,Fee,2039.4,USD
TXN00001819,ACCT000077,2025-01-13,Transfer,4038.43,GBP
TXN00001820,ACCT000020,2025-05-29,Interest,2387.38,USD
TXN00001821,ACCT000041,2025-11-17,Payment,3413.46,USD
TXN00001822,ACCT000349,2025-12-01,Payment,4422.59,USD
TXN00001823,ACCT000257,2025-09-22,Payment,4967.12,GBP
TXN00001824,ACCT000175,2025-08-18,Transfer,4651.48,USD
TXN00001825,ACCT000320,2025-08-09,Fee,1457.75,USD
TXN00001826,ACCT000313,2025-11-07,Interest,1199.36,USD
TXN00001827,ACCT000255,2025-02-19,Payment,2836.67,USD
TXN00001828,ACCT000159,2025-10-08,Payment,3832.75,USD
TXN00001829,ACCT000161,2025-03-28,Interest,475.1,USD
TXN00001830,ACCT000296,2025-07-06,Payment,345.47,USD
TXN00001831,ACCT000364,2025-08-24,Purchase,360.31,USD
TXN00001832,ACCT000391,2025-08-15,Interest,4892.53,USD
TXN00001833,ACCT000250,2025-01-21,Purchase,4858.54,USD
TXN00001834,ACCT000318,2025-12-15,Fee,2007.69,USD
TXN00001835,ACCT000320,2025-06-10,Interest,1836.83,USD
TXN00001836,ACCT000260,2025-08-19,Purchase,3412.59,USD
TXN00001837,ACCT000330,2025-01-30,Purchase,3104.97,USD
TXN00001838,ACCT000054,2025-05-29,Transfer,44.68,CAD
TXN00001839,ACCT000038,2025-04-25,Payment,2852.82,CAD
TXN00001840,ACCT000179,2025-08-27,Interest,3347.41,CAD
TXN00001841,ACCT000239,2025-02-25,Transfer,4501.13,USD
TXN00001842,ACCT000204,2025-08-10,Payment,3660.23,USD
TXN00001843,ACCT000163,2025-06-25,Interest,1646.96,GBP
TXN00001844,ACCT000380,2025-09-01,Interest,1067.11,USD
TXN00001845,ACCT000280,2025-03-21,Fee,2275.62,CAD
TXN00001846,ACCT000164,2025-10-18,Payment,3202.88,USD
TXN00001847,ACCT000032,2025-07-05,Transfer,3872.16,CAD
TXN00001848,ACCT000109,2025-01-12,Interest,1071.04,CAD
TXN00001849,ACCT000091,2025-02-12,Fee,1264.1,USD
TXN00001850,ACCT000042,2025-06-02,Purchase,1373.16,CAD
TXN00001851,ACCT000343,2025-05-13,Interest,2626.27,USD
TXN00001852,ACCT000220,2025-06-25,Purchase,466.74,USD
TXN00001853,ACCT000215,2025-09-04,Payment,997.03,CAD
TXN00001854,ACCT000083,2025-12-23,Transfer,3445.71,CAD
TXN00001855,ACCT000293,2025-07-19,Fee,4563.43,USD
TXN00001856,ACCT000306,2025-04-12,Transfer,3916.45,USD
TXN00001857,ACCT000166,2025-12-07,Transfer,3084.48,USD
TXN00001858,ACCT000235,2025-03-17,Purchase,756.78,CAD
TXN00001859,ACCT000346,2025-07-28,Fee,572.47,USD
TXN00001860,ACCT000231,2025-03-06,Transfer,3612.82,CAD
TXN00001861,ACCT000112,2025-04-07,Transfer,491.74,CAD
TXN00001862,ACCT000308,2025-07-13,Transfer,3873.05,USD
TXN00001863,ACCT000098,2025-12-14,Fee,1052.77,GBP
TXN00001864,ACCT000187,2025-01-09,Purchase,1854.43,USD
TXN00001865,ACCT000064,2025-12-25,Fee,2512.92,CAD
TXN00001866,ACCT000181,2025-06-30,Interest,2073.2,GBP
TXN00001867,ACCT000392,2025-06-21,Interest,2618.23,USD
TXN00001868,ACCT000192,2025-04-01,Payment,2296.82,GBP
TXN00001869,ACCT000224,2025-07-15,Transfer,817.47,USD
TXN00001870,ACCT000360,2025-11-14,Interest,3172.37,USD
TXN00001871,ACCT000054,2025-02-15,Purchase,4030.67,USD
TXN00001872,ACCT000054,2025-09-12,Transfer,4662.82,GBP
TXN00001873,ACCT000228,2025-09-15,Transfer,503.01,GBP
TXN00001874,ACCT000216,2025-04-19,Purchase,3340.21,USD
TXN00001875,ACCT000059,2025-04-11,Interest,2760.18,CAD
TXN00001876,ACCT000238,2025-07-31,Purchase,1756.32,CAD
TXN00001877,ACCT000115,2025-09-17,Purchase,4698.39,USD
TXN00001878,ACCT000136,2025-06-07,Fee,4398.64,CAD
TXN00001879,ACCT000213,2025-01-17,Payment,25.77,USD
TXN00001880,ACCT000192,2025-09-23,Purchase,771.11,GBP
TXN00001881,ACCT000293,2025-08-09,Fee,1678.77,USD
TXN00001882,ACCT000099,2025-11-12,Transfer,4867.58,CAD
TXN00001883,ACCT000296,2025-08-08,Purchase,4007.65,USD
TXN00001884,ACCT000089,2025-07-26,Interest,4886.89,USD
TXN00001885,ACCT000119,2025-02-20,Transfer,796.43,USD
TXN00001886,ACCT000296,2025-07-20,Transfer,596.27,USD
TXN00001887,ACCT000166,2025-04-15,Transfer,799.47,USD
TXN00001888,ACCT000006,2025-11-18,Purchase,133.07,GBP
TXN00001889,ACCT000363,2025-10-06,Payment,143.95,USD
TXN00001890,ACCT000381,2025-03-08,Transfer,1915.11,CAD
TXN00001891,ACCT000335,2025-04-24,Fee,936.84,USD
TXN00001892,ACCT000126,2025-07-13,Payment,2679.41,USD
TXN00001893,ACCT000074,2025-11-18,Purchase,1378.45,USD
TXN00001894,ACCT000057,2025-08-24,Transfer,4335.36,GBP
TXN00001895,ACCT000145,2025-05-15,Purchase,539.85,USD
TXN00001896,ACCT000186,2025-04-17,Purchase,391.52,CAD
TXN00001897,ACCT000012,2025-07-31,Purchase,2457.73,USD
TXN00001898,ACCT000040,2025-04-18,Interest,4796.29,CAD
TXN00001899,ACCT000325,2025-08-19,Interest,4449.12,USD
TXN00001900,ACCT000092,2025-12-04,Payment,1497.28,GBP
TXN00001901,ACCT000061,2025-06-25,Transfer,4274.77,USD
TXN00001902,ACCT000308,2025-10-07,Interest,4974.61,USD
TXN00001903,ACCT000131,2025-03-04,Payment,2611.13,USD
TXN00001904,ACCT000012,2025-09-23,Transfer,152.63,GBP
TXN00001905,ACCT000187,2025-02-28,Payment,1085.45,USD
TXN00001906,ACCT000113,2025-02-12,Purchase,1641.06,USD
TXN00001907,ACCT000103,2025-02-17,Fee,1371.96,USD
TXN00001908,ACCT000240,2025-09-11,Transfer,3261.36,CAD
TXN00001909,ACCT000099,2025-05-09,Transfer,4732.0,USD
TXN00001910,ACCT000368,2025-05-24,Payment,3436.85,CAD
TXN00001911,ACCT000393,2025-10-28,Purchase,2920.32,USD
TXN00001912,ACCT000370,2025-09-07,Payment,3971.53,CAD
TXN00001913,ACCT000383,2025-05-20,Interest,2121.57,USD
TXN00001914,ACCT000197,2025-08-08,Transfer,542.26,USD
TXN00001915,ACCT000324,2025-02-02,Transfer,1767.81,CAD
TXN00001916,ACCT000262,2025-05-10,Payment,4447.8,GBP
TXN00001917,ACCT000331,2025-09-29,Interest,1470.9,USD
TXN00001918,ACCT000093,2025-06-15,Interest,154.55,CAD
TXN00001919,ACCT000038,2025-04-21,Payment,1791.93,USD
TXN00001920,ACCT000161,2025-03-04,Fee,729.47,USD
TXN00001921,ACCT000368,2025-06-18,Fee,3443.02,USD
TXN00001922,ACCT000165,2025-04-30,Interest,2839.51,GBP
TXN00001923,ACCT000309,2025-04-19,Purchase,1931.03,GBP
TXN00001924,ACCT000143,2025-11-08,Payment,519.09,USD
TXN00001925,ACCT000216,2025-12-16,Transfer,4463.86,CAD
TXN00001926,ACCT000102,2025-04-11,Fee,4067.91,USD
TXN00001927,ACCT000141,2025-08-04,Interest,2495.76,USD
TXN00001928,ACCT000308,2025-06-17,Purchase,2266.66,GBP
TXN00001929,ACCT000011,2025-05-26,Interest,1185.93,USD
TXN00001930,ACCT000237,2025-05-26,Transfer,4939.83,USD
TXN00001931,ACCT000274,2025-09-28,Interest,189.86,USD
TXN00001932,ACCT000036,2025-08-29,Fee,3225.65,USD
TXN00001933,ACCT000141,2025-06-12,Interest,3617.65,USD
TXN00001934,ACCT000397,2025-06-10,Interest,403.44,CAD
TXN00001935,ACCT000153,2025-12-23,Transfer,240.13,CAD
TXN00001936,ACCT000063,2025-07-11,Interest,4244.12,GBP
TXN00001937,ACCT000025,2025-01-06,Purchase,151.29,USD
TXN00001938,ACCT000353,2025-08-12,Purchase,4967.73,USD
TXN00001939,ACCT000371,2025-07-08,Payment,444.64,GBP
TXN00001940,ACCT000027,2025-05-13,Purchase,4670.88,USD
TXN00001941,ACCT000156,2025-02-08,Purchase,244.78,USD
TXN00001942,ACCT000195,2025-05-19,Fee,3441.17,USD
TXN00001943,ACCT000062,2025-03-06,Payment,2919.35,USD
TXN00001944,ACCT000212,2025-11-23,Payment,3766.41,CAD
TXN00001945,ACCT000124,2025-10-23,Purchase,2611.21,CAD
TXN00001946,ACCT000165,2025-09-05,Interest,4881.87,USD
TXN00001947,ACCT000152,2025-12-31,Purchase,1322.74,USD
TXN00001948,ACCT000125,2025-12-04,Fee,2794.78,USD
TXN00001949,ACCT000254,2025-01-31,Purchase,380.35,USD
TXN00001950,ACCT000240,2025-07-17,Purchase,3354.14,USD
TXN00001951,ACCT000107,2025-10-30,Interest,527.15,GBP
TXN00001952,ACCT000390,2025-06-09,Transfer,4293.0,CAD
TXN00001953,ACCT000055,2025-03-08,Payment,4239.8,USD
TXN00001954,ACCT000232,2025-11-14,Fee,1930.95,GBP
TXN00001955,ACCT000097,2025-02-05,Payment,3901.21,USD
TXN00001956,ACCT000158,2025-10-23,Interest,825.16,USD
TXN00001957,ACCT000055,2025-02-26,Payment,2307.47,USD
TXN00001958,ACCT000096,2025-05-17,Purchase,4471.02,USD
TXN00001959,ACCT000232,2025-06-30,Interest,3311.12,USD
TXN00001960,ACCT000044,2025-07-01,Purchase,4635.0,CAD
TXN00001961,ACCT000258,2025-08-09,Payment,757.35,GBP
TXN00001962,ACCT000140,2025-07-09,Fee,270.52,USD
TXN00001963,ACCT000375,2025-08-05,Purchase,3244.87,USD
TXN00001964,ACCT000091,2025-11-01,Fee,951.3,USD
TXN00001965,ACCT000266,2025-08-10,Transfer,3039.2,USD
TXN00001966,ACCT000057,2025-04-23,Purchase,3233.49,USD
TXN00001967,ACCT000295,2025-05-17,Purchase,4475.82,USD
TXN00001968,ACCT000142,2025-04-26,Purchase,2663.0,GBP
TXN00001969,ACCT000052,2025-04-23,Interest,1962.58,USD
TXN00001970,ACCT000105,2025-06-27,Interest,1032.5,USD
TXN00001971,ACCT000002,2025-02-18,Transfer,1443.45,USD
TXN00001972,ACCT000319,2025-09-02,Transfer,4539.37,USD
TXN00001973,ACCT000349,2025-02-05,Payment,855.31,USD
TXN00001974,ACCT000234,2025-03-14,Payment,1664.12,USD
TXN00001975,ACCT000011,2025-04-01,Interest,2142.47,USD
TXN00001976,ACCT000390,2025-01-05,Purchase,857.77,GBP
TXN00001977,ACCT000299,2025-01-01,Fee,4847.86,CAD
TXN00001978,ACCT000024,2025-01-09,Payment,2365.48,GBP
TXN00001979,ACCT000269,2025-09-15,Fee,4177.62,USD
TXN00001980,ACCT000052,2025-06-05,Payment,3877.41,USD
TXN00001981,ACCT000180,2025-10-07,Interest,2455.86,USD
TXN00001982,ACCT000235,2025-01-07,Interest,1271.42,USD
TXN00001983,ACCT000266,2025-12-06,Fee,3552.23,GBP
TXN00001984,ACCT000352,2025-09-23,Interest,568.24,USD
TXN00001985,ACCT000113,2025-12-04,Payment,4893.29,USD
TXN00001986,ACCT000126,2025-10-23,Fee,2491.67,CAD
TXN00001987,ACCT000046,2025-04-10,Fee,1035.51,CAD
TXN00001988,ACCT000321,2025-12-14,Purchase,4827.44,GBP
TXN00001989,ACCT000270,2025-03-31,Interest,4936.72,USD
TXN00001990,ACCT000201,2025-10-29,Fee,4440.53,CAD
TXN00001991,ACCT000022,2025-10-24,Fee,1550.07,GBP
TXN00001992,ACCT000063,2025-08-10,Fee,4171.69,CAD
TXN00001993,ACCT000178,2025-05-28,Transfer,4840.92,USD
TXN00001994,ACCT000351,2025-03-17,Purchase,2497.14,CAD
TXN00001995,ACCT000149,2025-11-16,Payment,2618.31,GBP
TXN00001996,ACCT000148,2025-02-03,Payment,1521.71,USD
TXN00001997,ACCT000112,2025-05-25,Purchase,2272.02,GBP
TXN00001998,ACCT000157,2025-01-03,Purchase,270.7,CAD
TXN00001999,ACCT000001,2025-01-26,Fee,3302.97,USD
TXN00002000,ACCT000146,2025-09-15,Payment,1754.34,GBP
TXN00002001,ACCT000366,2025-05-19,Payment,4768.66,USD
TXN00002002,ACCT000042,2025-05-29,Payment,2163.09,USD
TXN00002003,ACCT000182,2025-05-08,Purchase,2368.52,CAD
TXN00002004,ACCT000051,2025-05-14,Interest,1998.57,USD
TXN00002005,ACCT000289,2025-08-12,Transfer,1557.13,USD
TXN00002006,ACCT000394,2025-04-13,Transfer,700.19,USD
TXN00002007,ACCT000103,2025-06-04,Payment,2084.48,USD
TXN00002008,ACCT000322,2025-08-25,Purchase,1490.18,GBP
TXN00002009,ACCT000224,2025-02-19,Payment,1882.95,USD
TXN00002010,ACCT000161,2025-09-15,Transfer,2212.3,USD
TXN00002011,ACCT000239,2025-08-04,Interest,1774.2,CAD
TXN00002012,ACCT000287,2025-01-14,Interest,143.23,CAD
TXN00002013,ACCT000315,2025-06-04,Purchase,3780.5,USD
TXN00002014,ACCT000066,2025-11-14,Transfer,2563.47,GBP
TXN00002015,ACCT000028,2025-07-21,Transfer,4389.64,USD
TXN00002016,ACCT000237,2025-09-23,Interest,3352.05,CAD
TXN00002017,ACCT000139,2025-11-29,Purchase,427.87,USD
TXN00002018,ACCT000149,2025-10-17,Fee,2973.73,CAD
TXN00002019,ACCT000063,2025-10-27,Fee,4322.25,GBP
TXN00002020,ACCT000265,2025-03-15,Purchase,3509.36,GBP
TXN00002021,ACCT000346,2025-11-24,Interest,686.33,USD
TXN00002022,ACCT000369,2025-01-04,Fee,3143.06,CAD
TXN00002023,ACCT000059,2025-02-04,Transfer,3440.43,USD
TXN00002024,ACCT000062,2025-09-24,Payment,3020.93,USD
TXN00002025,ACCT000243,2025-01-13,Payment,1025.45,GBP
TXN00002026,ACCT000063,2025-06-03,Interest,1956.62,CAD
TXN00002027,ACCT000121,2025-10-07,Interest,4913.57,USD
TXN00002028,ACCT000337,2025-11-12,Transfer,3408.2,USD
TXN00002029,ACCT000012,2025-04-05,Interest,735.5,USD
TXN00002030,ACCT000380,2025-12-25,Payment,858.02,GBP
TXN00002031,ACCT000149,2025-05-29,Payment,2383.41,USD
TXN00002032,ACCT000342,2025-05-21,Transfer,2467.36,CAD
TXN00002033,ACCT000055,2025-08-26,Interest,3489.78,CAD
TXN00002034,ACCT000146,2025-08-23,Interest,745.09,USD
TXN00002035,ACCT000298,2025-06-05,Transfer,1950.2,USD
TXN00002036,ACCT000182,2025-03-13,Transfer,2225.17,CAD
TXN00002037,ACCT000082,2025-07-03,Interest,1388.14,GBP
TXN00002038,ACCT000362,2025-09-26,Transfer,1057.85,CAD
TXN00002039,ACCT000336,2025-03-19,Transfer,318.52,USD
TXN00002040,ACCT000367,2025-03-13,Transfer,1699.76,USD
TXN00002041,ACCT000035,2025-11-27,Fee,4617.77,CAD
TXN00002042,ACCT000311,2025-12-04,Interest,4812.96,USD
TXN00002043,ACCT000260,2025-12-04,Transfer,3543.96,GBP
TXN00002044,ACCT000166,2025-10-29,Fee,651.46,GBP
TXN00002045,ACCT000207,2025-02-04,Fee,2924.54,USD
TXN00002046,ACCT000082,2025-04-29,Purchase,4260.9,USD
TXN00002047,ACCT000348,2025-09-01,Purchase,2499.67,USD
TXN00002048,ACCT000376,2025-05-02,Payment,4906.74,USD
TXN00002049,ACCT000197,2025-08-04,Payment,3642.17,USD
TXN00002050,ACCT000059,2025-01-20,Purchase,3061.46,USD
TXN00002051,ACCT000311,2025-11-20,Interest,3817.94,USD
TXN00002052,ACCT000358,2025-08-19,Payment,1609.19,CAD
TXN00002053,ACCT000294,2025-10-12,Payment,4944.41,USD
TXN00002054,ACCT000225,2025-12-14,Payment,1266.21,USD
TXN00002055,ACCT000083,2025-08-11,Payment,1009.96,GBP
TXN00002056,ACCT000013,2025-11-19,Payment,434.66,USD
TXN00002057,ACCT000072,2025-01-03,Payment,171.03,USD
TXN00002058,ACCT000037,2025-06-24,Interest,2843.63,USD
TXN00002059,ACCT000107,2025-10-20,Transfer,2483.4,CAD
TXN00002060,ACCT000317,2025-10-14,Transfer,1763.77,USD
TXN00002061,ACCT000321,2025-07-12,Purchase,2197.2,USD
TXN00002062,ACCT000265,2025-06-02,Transfer,395.33,USD
TXN00002063,ACCT000027,2025-11-04,Purchase,2496.07,GBP
TXN00002064,ACCT000149,2025-05-09,Fee,117.6,CAD
TXN00002065,ACCT000081,2025-05-28,Fee,344.42,USD
TXN00002066,ACCT000266,2025-11-09,Transfer,2878.9,GBP
TXN00002067,ACCT000030,2025-10-07,Fee,1999.1,USD
TXN00002068,ACCT000135,2025-12-01,Transfer,2357.54,USD
TXN00002069,ACCT000134,2025-04-13,Purchase,1693.54,USD
TXN00002070,ACCT000281,2025-06-18,Purchase,700.75,USD
TXN00002071,ACCT000289,2025-11-09,Payment,2470.31,USD
TXN00002072,ACCT000214,2025-11-03,Fee,4905.37,GBP
TXN00002073,ACCT000246,2025-03-08,Purchase,4438.16,USD
TXN00002074,ACCT000255,2025-09-17,Purchase,524.79,USD
TXN00002075,ACCT000156,2025-04-27,Fee,2160.42,USD
TXN00002076,ACCT000101,2025-10-01,Purchase,136.64,GBP
TXN00002077,ACCT000378,2025-01-10,Interest,3411.3,GBP
TXN00002078,ACCT000393,2025-07-13,Interest,265.44,USD
TXN00002079,ACCT000282,2025-03-12,Interest,3508.18,USD
TXN00002080,ACCT000316,2025-07-08,Interest,594.37,USD
